#Time frame = 0.0 ps; Number of reference = 113000 atoms; Number of chains = 235
#Atomic index    1.5*max_eigval    Number of unit vectors
9249     0.181     65
9250     0.159     63
9251     0.179     62
9252     0.201     61
9253     0.213     63
9254     0.239     63
9255     0.187     64
9256     0.200     70
9257     0.187     70
9258     0.199     70
9259     0.195     73
9260     0.203     72
9261     0.215     74
9262     0.245     71
9263     0.256     69
9264     0.261     67
9265     0.243     70
9266     0.237     70
9267     0.245     71
9268     0.247     71
9269     0.266     73
9270     0.252     69
9271     0.206     76
9272     0.190     72
9273     0.183     72
9274     0.139     69
9275     0.103     66
9276     0.114     69
9277     0.113     73
9278     0.125     72
9279     0.134     73
9280     0.127     72
9281     0.123     73
9282     0.133     69
9283     0.130     70
9284     0.139     67
9285     0.146     62
9286     0.111     67
9287     0.140     59
9288     0.113     61
9289     0.149     62
9290     0.164     65
9291     0.146     64
9292     0.125     64
9293     0.137     62
9294     0.137     67
9295     0.094     66
9296     0.161     65
9297     0.190     68
9298     0.201     67
9299     0.173     70
9300     0.164     65
9301     0.173     61
9302     0.186     61
9303     0.123     64
9304     0.130     68
9305     0.110     67
9306     0.100     65
9307     0.117     69
9308     0.127     68
9309     0.153     64
9310     0.162     66
9311     0.149     68
9312     0.194     67
9313     0.169     72
9314     0.158     69
9315     0.211     75
9316     0.244     70
9317     0.238     72
9318     0.248     68
9319     0.227     73
9320     0.204     69
9321     0.216     73
9322     0.222     70
9323     0.255     74
9324     0.265     72
9325     0.268     73
9326     0.285     68
9327     0.262     71
9328     0.236     77
9329     0.228     72
9330     0.133     71
9331     0.111     69
9332     0.092     73
9333     0.102     72
9334     0.094     79
9335     0.100     75
9336     0.144     73
9337     0.154     72
9338     0.170     71
9339     0.185     71
9340     0.255     67
9341     0.258     74
9342     0.222     74
9343     0.237     73
9344     0.229     68
9345     0.245     71
9346     0.271     74
9347     0.295     75
9348     0.288     70
9349     0.305     72
9350     0.253     76
9351     0.250     75
9352     0.206     76
9353     0.191     69
9354     0.179     72
9355     0.153     67
9356     0.121     68
9357     0.092     69
9358     0.119     65
9359     0.086     68
9360     0.148     68
9361     0.145     68
9362     0.147     69
9363     0.140     63
9364     0.158     65
9365     0.159     64
9366     0.207     67
9367     0.196     71
9368     0.301     64
9369     0.328     63
9370     0.314     58
9371     0.239     61
9372     0.238     59
9373     0.231     62
9374     0.182     63
9375     0.166     71
9376     0.138     66
9377     0.145     67
9378     0.123     60
9379     0.113     60
9380     0.094     56
9381     0.168     59
9382     0.163     63
9383     0.153     59
9384     0.180     60
9385     0.122     59
9386     0.130     62
9387     0.117     60
9388     0.146     63
9389     0.168     66
9390     0.188     69
9391     0.181     71
9392     0.201     73
9393     0.266     70
9394     0.266     74
9395     0.261     70
9396     0.261     73
9397     0.241     71
9398     0.232     69
9399     0.206     67
9400     0.107     70
9401     0.107     68
9402     0.120     71
9403     0.124     73
9404     0.146     70
9405     0.168     67
9406     0.182     71
9407     0.155     72
9408     0.186     76
9409     0.167     71
9410     0.154     68
9411     0.147     74
9412     0.147     74
9413     0.129     75
9414     0.114     74
9415     0.135     78
9416     0.124     74
9417     0.132     78
9418     0.109     77
9419     0.108     81
9420     0.105     78
9421     0.126     72
9422     0.112     77
9423     0.104     78
9424     0.102     77
9425     0.117     79
9426     0.128     80
9427     0.115     75
9428     0.131     72
9429     0.136     76
9430     0.140     77
9431     0.135     66
9432     0.154     68
9433     0.132     72
9434     0.165     67
9435     0.143     64
9436     0.164     73
9437     0.128     70
9438     0.109     76
9439     0.135     76
9440     0.134     70
9441     0.107     73
9442     0.142     68
9443     0.123     78
9444     0.182     70
9445     0.164     74
9446     0.165     68
9447     0.174     72
9448     0.172     71
9449     0.156     72
9450     0.146     71
9451     0.123     70
9452     0.121     68
9453     0.107     72
9454     0.170     68
9455     0.173     70
9456     0.185     66
9457     0.230     70
9458     0.218     70
9459     0.207     66
9460     0.225     62
9461     0.165     67
9462     0.178     66
9463     0.207     71
9464     0.227     68
9465     0.248     66
9466     0.197     64
9467     0.184     65
9468     0.140     69
9469     0.148     67
9470     0.099     61
9471     0.085     64
9472     0.076     67
9473     0.122     70
9474     0.188     64
9475     0.180     66
9476     0.223     64
9477     0.217     62
9478     0.302     64
9479     0.227     64
9480     0.244     62
9481     0.178     65
9482     0.202     65
9483     0.170     72
9484     0.232     64
9485     0.205     65
9486     0.205     59
9487     0.180     60
9488     0.190     58
9489     0.167     60
9490     0.183     62
9491     0.181     59
9492     0.164     66
9493     0.156     63
9494     0.127     65
9495     0.109     61
9496     0.096     60
9497     0.089     57
9498     0.095     61
9499     0.103     60
9500     0.065     61
9501     0.061     62
9502     0.063     64
9503     0.069     66
9504     0.076     66
9505     0.075     63
9506     0.065     65
9507     0.075     62
9508     0.088     69
9509     0.081     66
9510     0.099     61
9511     0.102     63
9512     0.161     66
9513     0.109     63
9514     0.143     62
9515     0.109     63
9516     0.132     66
9517     0.141     66
9518     0.143     71
9519     0.143     67
9520     0.167     71
9521     0.164     70
9522     0.160     66
9523     0.178     66
9524     0.147     60
9525     0.181     59
9526     0.160     62
9527     0.153     62
9528     0.129     61
9529     0.162     61
9530     0.178     59
9531     0.200     58
9532     0.252     56
9533     0.201     67
9534     0.178     64
9535     0.184     65
9536     0.189     69
9537     0.188     69
9538     0.185     71
9539     0.186     70
9540     0.212     67
9541     0.196     61
9542     0.140     62
9543     0.083     66
9544     0.086     64
9545     0.148     64
9546     0.109     68
9547     0.119     65
9548     0.152     64
9549     0.135     64
9550     0.142     63
9551     0.142     62
9552     0.096     63
9553     0.139     64
9554     0.155     62
9555     0.171     66
9556     0.220     64
9557     0.177     62
9558     0.210     56
9559     0.151     60
9560     0.164     64
9561     0.161     66
9562     0.178     64
9563     0.127     71
9564     0.104     71
9565     0.077     70
9566     0.080     65
9567     0.079     66
9568     0.171     63
9569     0.164     63
9570     0.156     69
9571     0.171     65
9572     0.165     68
9573     0.139     64
9574     0.090     68
9575     0.152     74
9576     0.192     74
9577     0.215     74
9578     0.216     70
9579     0.191     71
9580     0.210     71
9581     0.239     70
9582     0.258     67
9583     0.228     72
9584     0.230     75
9585     0.180     73
9586     0.189     67
9587     0.149     75
9588     0.137     68
9589     0.107     67
9590     0.150     71
9591     0.111     71
9592     0.100     64
9593     0.114     68
9594     0.127     68
9595     0.144     66
9596     0.125     62
9597     0.154     68
9598     0.118     69
9599     0.106     73
9600     0.165     73
9601     0.171     69
9602     0.182     68
9603     0.181     67
9604     0.128     63
9605     0.126     68
9606     0.107     68
9607     0.144     64
9608     0.120     59
9609     0.096     65
9610     0.107     63
9611     0.092     62
9612     0.122     60
9613     0.075     65
9614     0.036     64
9615     0.053     67
9616     0.065     71
9617     0.133     65
9618     0.122     69
9619     0.111     70
9620     0.102     71
9621     0.112     71
9622     0.115     72
9623     0.096     70
9624     0.114     72
9625     0.119     72
9626     0.170     70
9627     0.219     70
9628     0.174     68
9629     0.174     69
9630     0.192     72
9631     0.148     71
9632     0.164     69
9633     0.192     66
9634     0.181     77
9635     0.192     74
9636     0.182     77
9637     0.158     77
9638     0.108     78
9639     0.124     76
9640     0.141     76
9641     0.133     78
9642     0.118     74
9643     0.135     72
9644     0.146     75
9645     0.165     76
9646     0.147     76
9647     0.181     71
9648     0.179     70
9649     0.128     76
9650     0.098     76
9651     0.112     73
9652     0.109     64
9653     0.123     68
9654     0.102     73
9655     0.072     70
9656     0.064     71
9657     0.099     68
9658     0.115     71
9659     0.133     75
9660     0.169     70
9661     0.158     68
9662     0.209     64
9663     0.224     68
9664     0.218     63
9665     0.273     56
9666     0.267     61
9667     0.319     55
9668     0.263     55
9669     0.244     58
9670     0.191     64
9671     0.211     62
9672     0.209     58
9673     0.235     62
9674     0.167     65
9675     0.192     67
9676     0.202     65
9677     0.161     59
9678     0.163     59
9679     0.172     63
9680     0.152     67
9681     0.142     63
9682     0.143     65
9683     0.234     67
9684     0.275     64
9685     0.247     66
9686     0.209     73
9687     0.201     76
9688     0.187     77
9689     0.196     74
9690     0.099     78
9691     0.094     75
9692     0.124     75
9693     0.155     80
9694     0.138     76
9695     0.165     76
9696     0.197     69
9697     0.205     70
9698     0.220     73
9699     0.187     72
9700     0.152     77
9701     0.181     74
9702     0.166     75
9703     0.171     71
9704     0.180     69
9705     0.144     70
9706     0.129     76
9707     0.129     73
9708     0.127     67
9709     0.130     60
9710     0.112     67
9711     0.093     70
9712     0.109     70
9713     0.118     67
9714     0.136     64
9715     0.162     67
9716     0.183     65
9717     0.218     65
9718     0.194     70
9719     0.188     67
9720     0.178     62
9721     0.151     68
9722     0.124     69
9723     0.128     71
9724     0.117     69
9725     0.096     70
9726     0.060     71
9727     0.081     66
9728     0.085     71
9729     0.067     70
9730     0.141     70
9731     0.135     73
9732     0.162     72
9733     0.186     73
9734     0.188     73
9735     0.190     76
9736     0.163     72
9737     0.144     67
9738     0.117     65
9739     0.081     66
9740     0.099     64
9741     0.098     65
9742     0.099     64
9743     0.108     63
9744     0.155     64
9745     0.063     62
9746     0.108     60
