#Time frame = 0.0 ps; Number of reference = 113000 atoms; Number of chains = 235
#Atomic index    1.5*max_eigval    Number of unit vectors
89176     0.149     60
89177     0.227     54
89178     0.213     60
89179     0.227     60
89180     0.170     65
89181     0.139     58
89182     0.161     57
89183     0.170     56
89184     0.226     54
89185     0.194     50
89186     0.166     54
89187     0.178     48
89188     0.237     46
89189     0.250     44
89190     0.208     47
89191     0.212     48
89192     0.236     51
89193     0.242     48
89194     0.250     52
89195     0.220     50
89196     0.242     45
89197     0.155     50
89198     0.143     54
89199     0.129     52
89200     0.101     48
89201     0.063     56
89202     0.127     53
89203     0.123     58
89204     0.123     61
89205     0.129     57
89206     0.205     59
89207     0.223     55
89208     0.184     67
89209     0.211     58
89210     0.178     57
89211     0.192     60
89212     0.151     61
89213     0.102     61
89214     0.132     57
89215     0.118     54
89216     0.066     57
89217     0.060     59
89218     0.096     57
89219     0.113     57
89220     0.055     53
89221     0.054     53
89222     0.071     49
89223     0.116     52
89224     0.087     52
89225     0.154     47
89226     0.110     45
89227     0.143     42
89228     0.168     53
89229     0.154     51
89230     0.163     50
89231     0.166     53
89232     0.160     52
89233     0.219     53
89234     0.154     63
89235     0.189     58
89236     0.130     62
89237     0.118     58
89238     0.133     56
89239     0.112     59
89240     0.151     66
89241     0.126     64
89242     0.134     66
89243     0.174     61
89244     0.192     51
89245     0.134     57
89246     0.140     60
89247     0.131     59
89248     0.094     61
89249     0.098     66
89250     0.108     63
89251     0.105     60
89252     0.070     63
89253     0.129     59
89254     0.129     59
89255     0.120     59
89256     0.116     59
89257     0.131     60
89258     0.082     53
89259     0.104     50
89260     0.082     55
89261     0.070     64
89262     0.063     64
89263     0.078     59
89264     0.067     69
89265     0.078     65
89266     0.126     61
89267     0.146     64
89268     0.093     61
89269     0.062     62
89270     0.074     57
89271     0.102     53
89272     0.120     58
89273     0.162     58
89274     0.164     53
89275     0.188     52
89276     0.208     56
89277     0.241     53
89278     0.251     54
89279     0.271     54
89280     0.256     52
89281     0.233     58
89282     0.198     56
89283     0.168     50
89284     0.243     46
89285     0.189     50
89286     0.217     51
89287     0.146     55
89288     0.204     53
89289     0.221     48
89290     0.265     55
89291     0.273     55
89292     0.276     54
89293     0.241     54
89294     0.267     52
89295     0.264     59
89296     0.267     60
89297     0.255     66
89298     0.264     67
89299     0.259     59
89300     0.230     60
89301     0.182     61
89302     0.202     61
89303     0.238     56
89304     0.214     61
89305     0.166     61
89306     0.170     59
89307     0.134     58
89308     0.135     61
89309     0.153     60
89310     0.147     60
89311     0.179     57
89312     0.171     54
89313     0.173     53
89314     0.149     53
89315     0.174     58
89316     0.129     66
89317     0.163     59
89318     0.150     59
89319     0.156     64
89320     0.188     62
89321     0.229     54
89322     0.176     50
89323     0.168     47
89324     0.203     54
89325     0.168     56
89326     0.184     57
89327     0.171     47
89328     0.200     47
89329     0.217     50
89330     0.143     52
89331     0.143     47
89332     0.149     43
89333     0.157     44
89334     0.136     51
89335     0.140     52
89336     0.183     51
89337     0.133     58
89338     0.152     61
89339     0.150     57
89340     0.101     60
89341     0.132     58
89342     0.120     61
89343     0.160     60
89344     0.208     63
89345     0.169     62
89346     0.158     62
89347     0.171     62
89348     0.173     55
89349     0.176     55
89350     0.282     48
89351     0.310     42
89352     0.242     42
89353     0.180     42
89354     0.167     46
89355     0.138     46
89356     0.112     49
89357     0.082     54
89358     0.110     53
89359     0.131     54
89360     0.156     52
89361     0.129     54
89362     0.137     56
89363     0.148     60
89364     0.191     55
89365     0.226     55
89366     0.275     51
89367     0.307     54
89368     0.336     57
89369     0.325     57
89370     0.366     59
89371     0.347     55
89372     0.316     57
89373     0.229     57
89374     0.218     55
89375     0.167     59
89376     0.188     57
89377     0.179     60
89378     0.174     55
89379     0.140     51
89380     0.120     53
89381     0.156     52
89382     0.095     52
89383     0.104     55
89384     0.140     54
89385     0.130     52
89386     0.128     53
89387     0.141     55
89388     0.158     55
89389     0.081     60
89390     0.140     58
89391     0.109     59
89392     0.063     57
89393     0.056     55
89394     0.049     55
89395     0.042     59
89396     0.071     59
89397     0.109     59
89398     0.118     63
89399     0.137     58
89400     0.140     58
89401     0.172     62
89402     0.164     65
89403     0.140     61
89404     0.149     62
89405     0.177     66
89406     0.216     55
89407     0.225     54
89408     0.190     56
89409     0.182     54
89410     0.176     53
89411     0.181     55
89412     0.171     57
89413     0.220     55
89414     0.222     56
89415     0.228     56
89416     0.246     53
89417     0.185     54
89418     0.200     52
89419     0.210     49
89420     0.295     51
89421     0.268     50
89422     0.311     52
89423     0.246     57
89424     0.245     53
89425     0.245     51
89426     0.168     55
89427     0.139     55
89428     0.163     56
89429     0.150     54
89430     0.154     54
89431     0.150     53
89432     0.156     51
89433     0.165     52
89434     0.145     51
89435     0.149     51
89436     0.135     55
89437     0.117     55
89438     0.144     53
89439     0.134     55
89440     0.131     53
89441     0.212     56
89442     0.233     56
89443     0.255     54
89444     0.244     57
89445     0.194     57
89446     0.188     60
89447     0.247     57
89448     0.250     56
89449     0.311     54
89450     0.224     58
89451     0.213     61
89452     0.174     62
89453     0.135     59
89454     0.058     53
89455     0.075     62
89456     0.090     67
89457     0.097     60
89458     0.148     60
89459     0.105     58
89460     0.059     58
89461     0.071     57
89462     0.105     64
89463     0.095     62
89464     0.125     62
89465     0.103     55
89466     0.074     61
89467     0.051     60
89468     0.116     60
89469     0.162     60
89470     0.153     52
89471     0.131     53
89472     0.132     53
89473     0.046     52
89474     0.021     56
89475     0.057     59
89476     0.053     58
89477     0.109     55
89478     0.062     58
89479     0.075     53
89480     0.134     50
89481     0.089     55
89482     0.135     49
89483     0.113     50
89484     0.153     42
89485     0.084     40
89486     0.158     41
89487     0.107     45
89488     0.150     47
89489     0.148     50
89490     0.161     47
89491     0.163     46
89492     0.118     46
89493     0.167     44
89494     0.149     50
89495     0.101     48
89496     0.154     46
89497     0.108     43
89498     0.156     42
89499     0.120     48
89500     0.129     50
89501     0.108     55
89502     0.090     51
89503     0.106     49
89504     0.162     52
89505     0.167     49
89506     0.081     48
89507     0.088     49
89508     0.138     54
89509     0.153     54
89510     0.149     54
89511     0.177     53
89512     0.124     56
89513     0.150     53
89514     0.138     52
89515     0.136     54
89516     0.123     52
89517     0.142     44
89518     0.162     44
89519     0.109     50
89520     0.084     44
89521     0.096     46
89522     0.136     43
89523     0.128     47
89524     0.111     48
89525     0.094     45
89526     0.103     46
89527     0.116     45
89528     0.116     50
89529     0.160     46
89530     0.135     50
89531     0.179     48
89532     0.192     45
89533     0.157     44
89534     0.159     45
89535     0.162     45
89536     0.137     52
89537     0.126     49
89538     0.138     56
89539     0.165     58
89540     0.179     61
89541     0.183     62
89542     0.146     60
89543     0.126     62
89544     0.095     57
89545     0.121     57
89546     0.114     53
89547     0.133     53
89548     0.142     54
89549     0.156     54
89550     0.168     56
89551     0.159     59
89552     0.158     59
89553     0.144     58
89554     0.175     59
89555     0.182     59
89556     0.180     61
89557     0.172     57
89558     0.154     61
89559     0.187     64
89560     0.203     61
89561     0.211     58
89562     0.241     55
89563     0.248     50
89564     0.294     48
89565     0.244     48
89566     0.267     47
89567     0.251     47
89568     0.241     54
89569     0.241     50
89570     0.200     54
89571     0.143     57
89572     0.184     56
89573     0.205     52
89574     0.169     51
89575     0.175     53
89576     0.137     54
89577     0.159     56
89578     0.161     57
89579     0.145     59
89580     0.120     60
89581     0.118     59
89582     0.104     58
89583     0.127     51
89584     0.159     54
